PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
soil-moisture-sensor-analog_analog-moist-sensor,Yes,331.2072656,1,9.43,No,,,,,,,,,,,
solar-lanterns_proto1,Yes,179.6362445157963,0,1.15,Yes,177.62928543495235,2,1.0,,,,,,,,
solar-lora_solar-lora,No,,,,No,,,,,,,,,,,
sonic3_feram_adapter_sonic3_feram_adapter,Yes,229.8420180791896,7,14.35,Yes,213.76049636025743,13,1.0,,,,,,,,
spisolator_spisolator,Yes,254.2987445,4,15.11,Yes,198.5009470550054,16,1.0,,,,,,,,
split-pcb-throughole_splanck throughhole,Yes,1430.226,0,26.84,No,,,,,,,,,,,
srambo_1_srambo_1,Yes,3461.32117,49,302.19,Yes,3553.194938473596,331,212.0,,,,,,,,
ssr-wifi_adapter,Yes,702.3124599,0,4.52,Yes,636.0532970827581,11,13.0,,,,,,,,
starfish_starfish,Yes,821.1488114527937,24,676.11,No,,,,,,,,,,,
starsynctrackers_reset_switch,Yes,77.84223582,0,0.62,Yes,71.88355868707518,2,0.1,,,,,,,,
stlinkv2_breakout_stlink_breakout,Yes,71.24747156,0,0.51,Yes,70.58945013737969,0,0.1,,,,,,,,
stm32-lpc__autosave-stm32-lpc,Yes,607.5557953,18,146.74,Yes,622.0387667615938,75,7.0,,,,,,,,
stm32-lpc_stm32-lpc,Yes,591.0443987736777,24,66.37,Yes,622.0387667615938,75,7.0,,,,,,,,
stm32-network-rs232_stm32-network-rs232,Yes,1482.3719879235382,22,573.06,Yes,1414.8835519759245,110,206.0,,,,,,,,
stm32_ccd_camera_ccd,Yes,622.8017817,27,85.72000000000001,No,,,,,,,,,,,
stm32_mech_keyboard_TCKB,No,,,,No,,,,,,,,,,,
stm32_nucleo-64_proto_shield_nucleo_pb,Yes,2195.7209702025307,5,153.37,No,,,,,,,,,,,
stubby_hex,Yes,1573.718989995405,26,163.45999999999998,Yes,1520.072806855017,86,56.0,,,,,,,,
stubby_stubby,Yes,1567.892986,29,1027.08,Yes,1449.803021649724,107,94.0,,,,,,,,
supply-ldo-adj-single_supply-ldo-adj-single,Yes,271.2198632,0,4.37,No,,,,,,,,,,,
sv650sds_sds_tool,No,,,,Yes,285.99506849210053,6,2.0,,,,,,,,
sweet-sixteen_sweet-sixteen,Yes,5314.374672,97,1323.81,No,,,,,,,,,,,
tbd_tbd,No,,,,No,,,,,,,,,,,
tdstat_TDstatv2,Yes,1830.4473781716397,10,176.65,No,,,,,,,,,,,
technoshield-ui-hw_technoshield,Yes,2801.761084,15,90.37,No,,,,,,,,,,,
teensy-touch_teensy-touch,Yes,586.7852791,0,5.13,Yes,508.3789732533604,12,7.0,,,,,,,,
teensy-weather-badge_teensyi2c,Yes,455.2376034518082,1,9.3,Yes,428.21737033310075,6,4.0,,,,,,,,
teensy-wifi-weather-logger_teensyi2c,Yes,455.2376034518082,1,7.08,Yes,428.21737033310075,6,4.0,,,,,,,,
temp_logger_esp8266_temp_logger,Yes,280.3622677,0,1.17,No,,,,,,,,,,,
temperature-alarm_controller,Yes,847.9300347,0,4.79,No,,,,,,,,,,,
tepmachcha_tepmachcha,Yes,201.1009758,0,1.44,Yes,201.84822509627367,2,2.0,,,,,,,,
tessel-ice40__autosave-project,Yes,841.1961000327871,12,143.14000000000001,No,,,,,,,,,,,
thegrid_pole,Yes,308.7786,11,47.51,No,,,,,,,,,,,
thegrid_pole_panellised,Yes,306.2438465290163,10,67.27,No,,,,,,,,,,,
thegrid_shield,Yes,731.0763535,6,47.91,Yes,581.078113254567,34,13.0,,,,,,,,
thegrid_thegrid,Yes,1200.604368,0,6.25,Yes,1222.8401483990733,15,157.0,,,,,,,,
thingBot-LoRa_thingBot-LoRa_v1P0,Yes,343.4546578,3,20.85,No,,,,,,,,,,,
thingBot-LoRa_thingBot-LoRa_v1P1,Yes,347.5634856,3,20.13,No,,,,,,,,,,,
ti_cc3200_quadcopter_cc3200_quad,No,,,,No,,,,,,,,,,,
timecircuits-hardware_BTTF-TimeCircuits,Yes,5565.923309,60,918.22,Yes,4930.236773731216,250,197.0,,,,,,,,
tiny-8088_Computer,Yes,7138.680831589679,15,2081.6400000000003,No,,,,,,,,,,,
tinyDriverP_tinybot,No,,,,No,,,,,,,,,,,
tinyFISH_tinyBRUSH,Yes,61.82245068,5,11,Yes,58.45168377378843,5,0.1,,,,,,,,
tinyFISH_tinyFISH,No,,,,No,,,,,,,,,,,
tinyisp-micro_tinyispmicro,No,,,,No,,,,,,,,,,,
tinymuseum_museum,Yes,663.5010129641297,2,28.91,Yes,839.5762901830904,31,48.0,,,,,,,,
tmk_HHKB_controller,Yes,2762.162,38,1242.518,No,,,,No,,,,Yes,2979.934,61,N/A
two-daisy-chained-shift-registers_two-shift-registers,Yes,908.7104023,0,11.42,Yes,846.3340804392963,28,10.0,,,,,,,,
type5_type5,Yes,1857.822426,13,27.71,Yes,2197.9860094957257,82,141.0,,,,,,,,
typec-charger_TypeC-DC-Charger,No,,,,No,,,,,,,,,,,
uC3Moy_uC3Moy,No,,,,No,,,,,,,,,,,
uSKY_uSKY,No,,,,Yes,145.14776921579897,17,1.0,,,,,,,,
uedaino_uedaino,Yes,1510.938,21,159.31,No,,,,,,,,,,,
uext-esp32_UEXT_ESP32,Yes,284.8473468,5,16.67,No,,,,,,,,,,,
usb2serial-CH340G_USB2TTL-CH340G,Yes,247.9673311919249,4,14.62,Yes,200.41258953098819,18,2.0,,,,,,,,
usb_rs232c_usb_rs232c_rev_a,Yes,324.0095668,14,40.02,No,,,,,,,,,,,
vatx_vatx,Yes,657.3266352,4,10.91,No,,,,,,,,,,,
vdcmon_vdcmon,Yes,1220.735816,1,11.08,Yes,1165.1493546018955,15,11.0,,,,,,,,
vhf-radio_exp-1,Yes,1076.795354341024,18,396.38,No,,,,,,,,,,,
wavegen_rev3,No,,,,No,,,,,,,,,,,
wavegen_waveform-generator,No,,,,No,,,,,,,,,,,
wavegen_waveform-generator-rev1,No,,,,No,,,,,,,,,,,
wavegen_wavegen,No,,,,No,,,,,,,,,,,
wavegen_wavegen-alt,Yes,1183.251363737561,22,300.34,No,,,,,,,,,,,
wifi-iot-core-hw_wifi-iot-core-hw,No,,,,No,,,,,,,,,,,
wifiLCD_wifilcd,Yes,645.6503004,11,36.81,Yes,569.6607424039129,37,9.0,,,,,,,,
wifi_pants_wifi_pants,Yes,832.8209890708166,4,516.63,No,,,,,,,,,,,
wifi_pstn_cid_tel_interf,No,,,,No,,,,,,,,,,,
wiggleport_wiggle-spine,No,,,,No,,,,No,,,,Yes,10594.3,346,N/A
wordclock_ledboard2,Yes,6077.395424,0,84.35,Yes,5880.504138808675,28,229.0,,,,,,,,
wt-rpm_C.H.I.P,Yes,688.8658142,0,23.44,Yes,623.2212508344562,15,53.0,,,,,,,,
wt-rpm_rasp_side,Yes,2198.2963661918825,1,26,Yes,2312.7914389492657,34,90.0,,,,,,,,
xmasOrn_xmasOrn,Yes,2049.201832,36,6582.47,No,,,,,,,,,,,
xt_ide_slot_8_support_slot_8_support,Yes,160.5640221,0,1.03,Yes,146.3248032802506,9,0.1,,,,,,,,
xwhatits-capsense-controller_amkey-usb,No,,,,Yes,2049.6041649788713,88,457.0,,,,,,,,
xwhatits-capsense-controller_beamspring-usb,Yes,2400.185909,70,694.72,Yes,2308.6193654425037,112,352.0,,,,,,,,
xwhatits-capsense-controller_displaywriter-usb,Yes,2304.620776897405,30,599.24,Yes,2093.989899234889,120,103.0,,,,,,,,
xwhatits-capsense-controller_model-f-3178-adaptor,Yes,227.3417004,0,1.39,Yes,227.6707511200792,0,0.1,,,,,,,,
xwhatits-capsense-controller_model-f-usb,Yes,2636.59288,42,1171.37,Yes,2475.520485696245,114,172.0,,,,,,,,
xwhatits-capsense-controller_solenoid-driver,Yes,299.6408012,1,8.72,Yes,267.0037805415735,12,1.0,,,,,,,,
yamsek.kicad_i2c_bridge_primary,Yes,229.23101410586852,7,11.870000000000001,Yes,204.10651506262056,12,1.0,,,,,,,,
yamsek.kicad_i2c_bridge_secondary,Yes,159.0286,2,4.76,Yes,153.86387437550127,7,1.0,,,,,,,,
yamsek.kicad_matrix_attiny861a,Yes,458.6672436,21,36.43,Yes,411.7096757253587,40,3.0,,,,,,,,
yamsek.kicad_matrix_mcp23017,No,,,,Yes,371.80333174829246,33,2.0,,,,,,,,
youtubeplaybutton_playbutton,Yes,3962.8324064016374,82,2664.81,No,,,,,,,,,,,
z2amiller_sensorboard,Yes,374.7094,2,2.229,No,,,,No,,,,Yes,436.3812,14,N/A
z2amiller_sensorboard_programmer,Yes,153.743,0,2.229,Yes,139.5945,2,0.1,No,,,,Yes,152.1517,0,N/A
zx-sizif-128_sizif128,Yes,7837.696057,47,1335.6799999999998,No,,,,,,,,,,,
zx-sizif-512-ext_sizif512ext,No,,,,No,,,,,,,,,,,
zx-sizif-512-wifi_sizif512-wifi,Yes,257.2558063957897,4,6.25,No,,,,,,,,,,,
zx-sizif-xxs_sizif-xxs,No,,,,No,,,,,,,,,,,
zx-tsid_zx-tsid,No,,,,No,,,,,,,,,,,
