PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
kitspace_postcard,Yes,519.0685,4,4.871,No,,,,No,,,,Yes,557.9466,8,N/A
kitspace_power_supply,Yes,313.203,0,2.019,No,,,,No,,,,Yes,325.6625,0,N/A
kitspace_push-on-hold-off,Yes,217.7581,2,6.691,No,,,,No,,,,Yes,204.2697,13,N/A
kitspace_sensor,Yes,2079.08,23,112.031,No,,,,No,,,,Yes,2079.08,23,N/A
kitspace_solenoid_driver,Yes,367.8944,0,1.988,Yes,339.9425,1,2,No,,,,Yes,392.597,0,N/A
kitspace_sop8breakout,Yes,34.61448,0,1.409,Yes,31.41076,0,0.1,Yes,75.5,40,34111(RL) +4238 (MCTS),Yes,31.5899,0,N/A
kitspace_spike_n_hold,Yes,1071.048,0,11.069,Yes,1058.604,1,14,No,,,,Yes,1292.49,2,N/A
kitspace_ss_relay,Yes,1234.239,2,22.346,No,,,,No,,,,Yes,1269.974,9,N/A
kitspace_stack-light,No,,,,No,,,,No,,,,Yes,2231.694,73,N/A
kitspace_sympetrum-v2%20FF1.1,No,,,,No,,,,No,,,,Yes,1958.223,90,N/A
kitspace_sympetrum-v2%20NFF1,Yes,842.0452,0,39.321,No,,,,No,,,,Yes,950.8229,8,N/A
kitspace_sympetrum-v2%20NFF1.1,No,,,,Yes,892.2828,52,28,No,,,,Yes,1025.982,21,N/A
kitspace_teensy-fx,No,,,,No,,,,No,,,,Yes,3963.374,103,N/A
kitspace_temp_breakout,Yes,235.9783,0,2.208,Yes,237.294,0,2,No,,,,Yes,251.293,0,N/A
kitspace_test-jig,No,,,,No,,,,No,,,,Yes,2868.775,111,N/A
kitspace_threeboard,No,,,,No,,,,No,,,,Yes,1240.622,15,N/A
kitspace_tomu,No,,,,No,,,,No,,,,Yes,152.7952,10,N/A
kitspace_training_board,Yes,1709.436,1,3.652,No,,,,No,,,,Yes,1790.867,1,N/A
kitspace_training_board_v02,Yes,1414.115,1,3.652,No,,,,No,,,,Yes,1571.796,0,N/A
kitspace_trans_switch_volt_amp,Yes,791.888,0,3.718,No,,,,No,,,,Yes,1008.442,0,N/A
kitspace_tri_panel_4up_r0.1,No,,,,No,,,,No,,,,Yes,2736.458,259,N/A
kitspace_tt_nano_HAT_b1,Yes,461.637,0,3.158,Yes,443.6292,6,3,No,,,,Yes,470.4244,0,N/A
kitspace_tt_nano_HAT_b2,Yes,653.1267,0,6.412,Yes,622.7293,11,5,No,,,,Yes,680.912,0,N/A
kitspace_tt_opt101_module_b1,Yes,56.58206,0,1.47,Yes,54.74041,1,0.1,No,,,,Yes,65.82257,0,N/A
kitspace_ulx3s,No,,,,No,,,,No,,,,Yes,10112.29,554,N/A
kitspace_ulx4m,No,,,,No,,,,No,,,,Yes,6593.556,714,N/A
klangorium_logic_noise_playground,Yes,4073.002975,2,443.97,No,,,,No,,,,Yes,4418.630167843487,5,N/A
komputer-klavier_KomputerKlavier,Yes,746.5681259,0,6.25,Yes,710.479327583289,4,5.0,No,,,,Yes,821.972637591866,5,N/A
laptimer58_Chickadee,Yes,806.0099329084412,22,34.02,No,,,,No,,,,Yes,883.5195242975086,46,N/A
lattice-ice40-hx8kevb-sdram_hx8kevb-sdram,No,,,,No,,,,No,,,,Yes,1889.0712369158582,13,N/A
lea-m8f-board_lea-m8f,No,,,,Yes,706.2653630059009,38,109.0,No,,,,Yes,942.903962099319,22,N/A
led-wordclock_wordclock,Yes,1824.873,17,215.07,No,,,,No,,,,Yes,1935.3703758999961,37,N/A
led_array_atmega8_led_array,Yes,1473.924976,0,9.33,Yes,1476.174288550085,5,22.0,No,,,,Yes,1714.9472627435573,5,N/A
light-painting-wand_light-wand,Yes,540.3131076,8,33.26,No,,,,No,,,,Yes,544.4771398792725,14,N/A
linklayer_contact,Yes,758.2102,4,28.801,Yes,653.6065,35,64,No,,,,Yes,783.1945,22,N/A
low-power-counter_lpcounter,Yes,583.9672665,0,5.32,Yes,514.6523346752806,15,8.0,No,,,,Yes,662.9021234907718,1,N/A
m2-electronics_m2fc,No,,,,No,,,,No,,,,Yes,3992.149837425642,97,N/A
m2-electronics_m2pa,Yes,254.4951214,1,18.12,No,,,,No,,,,Yes,241.01957320252413,2,N/A
m2-electronics_m2pa-instrument,Yes,254.4951214,1,17.88,No,,,,No,,,,Yes,241.01957320252413,2,N/A
m2-electronics_m2pa-m3mount,Yes,213.5111183,0,5.92,No,,,,No,,,,Yes,213.12982463488544,1,N/A
m2-electronics_m2pa-tiny,Yes,196.5656683,0,5.29,No,,,,No,,,,Yes,198.94173352192402,0,N/A
m2-electronics_m2pogo,No,,,,Yes,52.29777054234137,0,0.1,No,,,,Yes,50.08550050111418,0,N/A
m2-electronics_m2r,Yes,1313.381241464222,12,681.53,No,,,,No,,,,Yes,1374.2835286375953,36,N/A
m2-electronics_m2rl,Yes,321.55288,3,12.55,Yes,276.63276738597204,14,3.0,No,,,,Yes,382.60914871704074,6,N/A
mEncoder_mencoder,Yes,76.07118738,2,1.93,Yes,64.93848698695805,6,0.1,No,,,,Yes,72.59069107521977,4,N/A
mac-pro-conversion_front-panel-power-adapter,Yes,215.499188,0,0.74,Yes,194.46753236814718,0,11.0,No,,,,Yes,213.57890321804564,3,N/A
mac-pro-conversion_front-panel-usb-adapter,Yes,75.05332089,1,1.18,Yes,75.78309391762652,2,0.1,No,,,,Yes,75.39357038961937,6,N/A
magic-table_etch-a-sketch,Yes,793.7052377,0,2.97,No,,,,No,,,,Yes,869.0569675229212,0,N/A
magic-table_etch-a-sketch_cyclone,Yes,800.4967,0,2.81,No,,,,No,,,,Yes,871.7285256113687,0,N/A
makerspace-emonth_load_box,Yes,1534.878913,10,72.25,No,,,,No,,,,Yes,1557.9305149367956,24,N/A
makerspace-emonth_resistor_board,Yes,904.900785,0,8.46,Yes,880.9369800779006,6,13.0,No,,,,Yes,1017.2146704262694,13,N/A
marlin-neopixel-bridge_ATtiny85_Marneo,Yes,135.0332119,0,0.88,Yes,131.06068811604456,0,0.1,No,,,,Yes,169.68849909098105,0,N/A
mavbridge_mavbridge,Yes,555.9028447,15,20.07,Yes,421.1819258552937,41,3.0,No,,,,Yes,509.7594031989654,30,N/A
maytal_Maytal,No,,,,Yes,502.9997568193206,3,11.0,No,,,,Yes,545.2018118030975,1,N/A
mdbwerk_mdbwerk,No,,,,No,,,,No,,,,Yes,566.2248038034405,25,N/A
mearm-base-pcb_ServoPCB,Yes,401.5009222,0,7.31,Yes,383.716485742209,2,7.0,No,,,,Yes,450.49192679143863,3,N/A
mechkeys_1800-controller,Yes,1159.238782,8,555.8,No,,,,No,,,,Yes,1245.3886915017026,9,N/A
mechkeys_58r-mxalps,No,,,,No,,,,No,,,,Yes,7563.4088040321185,69,N/A
mechkeys_BluePad,Yes,4234.520527,42,3320.93,No,,,,No,,,,Yes,4457.558914611251,113,N/A
mechkeys_LFK78,No,,,,No,,,,No,,,,Yes,21967.11621234722,334,N/A
mechkeys_MF68+10,Yes,13282.06381,55,3531.04,Yes,12534.339652545303,343,631.0,No,,,,Yes,14190.688732065184,97,N/A
mechkeys_isp,Yes,213.03407540568224,0,2.1500000000000004,No,,,,No,,,,Yes,212.96262592555775,0,N/A
mechkeys_lfk78-jtag,Yes,118.5152477,0,0.66,Yes,115.42166000066004,2,0.1,No,,,,Yes,129.86703570573238,0,N/A
mechkeys_lfk_revc,No,,,,No,,,,No,,,,Yes,20658.201683472766,290,N/A
mechkeys_lfk_revd,No,,,,No,,,,No,,,,Yes,20959.188136168847,298,N/A
medusa_medusa_cape,No,,,,No,,,,No,,,,Yes,3150.822964659392,79,N/A
medusa_medusa_rs422_rx,Yes,698.4394188,1,45.760000000000005,Yes,574.7398825653067,34,5.0,No,,,,Yes,740.733077198822,2,N/A
medusa_medusa_rs422_tx,Yes,2746.3611400701075,37,622.9,No,,,,No,,,,Yes,2915.734770883162,26,N/A
memory-display_memory-display,Yes,513.6682,0,2.17,Yes,501.16120064197906,5,7.0,No,,,,Yes,515.488019022239,9,N/A
memsarray_mems_array,Yes,8758.941002755166,37,4306.320000000001,Yes,8248.646308898496,178,1193.0,No,,,,Yes,9119.35342549511,73,N/A
memsarray_mems_modules,No,,,,No,,,,No,,,,Yes,49.933052468797236,2,N/A
microphone_preamp,Yes,362.8291872,3,12.72,Yes,285.3730270335804,13,2.0,No,,,,Yes,352.47484505424154,8,N/A
microphone_preamp-power,No,,,,No,,,,No,,,,Yes,151.59229150385198,0,N/A
mightyduino_mightyduino,Yes,989.557101,32,367.23,No,,,,No,,,,Yes,1032.5187497748952,30,N/A
mini-whip_mini-whip,Yes,230.26823858022766,1,2.98,No,,,,No,,,,Yes,288.9128833679204,3,N/A
mini-whip_mini-whip-power-feed,Yes,232.62552566279325,3,3.0300000000000002,No,,,,No,,,,Yes,249.9466410926658,5,N/A
mini_ice40_mini_ice40,Yes,900.5600624,18,155.06,Yes,788.5326488446591,106,135.0,No,,,,Yes,886.6179942860733,23,N/A
mini_mass_prog_bench_prog_rig,No,,,,Yes,14114.684404803564,369,19656.0,No,,,,Yes,16418.643854603833,187,N/A
miniboard-opamp_miniboard-opamp,Yes,294.3620549929826,2,10.97,No,,,,No,,,,Yes,299.6106911861677,4,N/A
miniboard-stm32f0_miniboard-stm32f0,Yes,528.2281254,18,21.39,No,,,,No,,,,Yes,557.9955535721409,22,N/A
minievse_minievse,Yes,1242.431396,0,10.22,No,,,,No,,,,Yes,1411.5879446770905,24,N/A
minima-hardware_FrontPanel,Yes,3115.443,16,208.97,No,,,,No,,,,Yes,3293.2305156096445,39,N/A
mobile-sensor-pcb_mobile-sensor-pcb,No,,,,No,,,,No,,,,Yes,3523.991506023067,122,N/A
mod12003_mod12003,Yes,3389.445806965428,45,153.76999999999998,No,,,,No,,,,Yes,3492.977070433703,85,N/A
mod1base_mod1base,Yes,3620.740752659716,34,1646.66,No,,,,No,,,,Yes,4086.60818885836,47,N/A
modular_bus_board_bus,Yes,967.4622815506418,0,8.17,Yes,1109.8440613085254,4,80.0,No,,,,Yes,967.936381550642,0,N/A
mojo-nes_mojo-nes,Yes,1737.248,18,75.2,Yes,1724.1398802648844,58,756.0,No,,,,Yes,1884.0921477644915,11,N/A
moonpunchorg_pcieduino,Yes,1078.102,25,168.587,No,,,,No,,,,Yes,1066.923,41,N/A
mosavr_pcie1x_backplane,Yes,1275.219779,0,7.07,Yes,1381.2491716946415,29,28.0,No,,,,Yes,1337.4285272893778,0,N/A
mosavr_pcie_pi_module,Yes,2019.162352,23,36.62,Yes,1814.180328310513,81,370.0,No,,,,Yes,2314.2655219054136,66,N/A
motor-3xdrv8833-hw_ver1,Yes,2238.012537,67,922.62,No,,,,No,,,,Yes,2564.935295348555,94,N/A
motor-high-current-sensors_CurrentSensorPCB_line,No,,,,No,,,,No,,,,Yes,4091.2348499053114,106,N/A
motor_control_hardware_poncho,No,,,,Yes,1206.6199806647578,10,52.0,No,,,,Yes,1711.9424663382079,17,N/A
mppt-1210-hus_mppt-1210-hus,Yes,3256.414087516564,67,67.06,No,,,,No,,,,Yes,3071.7152623971547,92,N/A
mppt-2420-hc_mppt-2420-hc,Yes,3446.5122702788944,65,65.62,No,,,,No,,,,Yes,3435.708941018431,83,N/A
mppt-2420-hpx_mppt-2420-hpx,No,,,,No,,,,No,,,,Yes,5156.530130923464,131,N/A
mppt-2420-rc_mppt-2420-rc,No,,,,No,,,,No,,,,Yes,2690.7544868409086,63,N/A
nRF24breakoutBoard_nRF24-breakout,Yes,93.52929832417882,0,0.55,Yes,87.62770285127246,1,0.1,No,,,,Yes,129.47575843710538,0,N/A
nan-15_pcb,No,,,,No,,,,No,,,,Yes,2028.1697307243717,22,N/A
nan-15_top-plate,No,,,,Yes,763.6433995560462,22,12.0,No,,,,Yes,1029.9118734959482,2,N/A
nanoSwinSidC_nanoSwinSidC,No,,,,Yes,511.7058697158029,66,6.0,No,,,,Yes,492.5154459639071,29,N/A
nanoTracer_nanoTracer,No,,,,Yes,1383.5380304279051,25,81.0,No,,,,Yes,1515.485265421584,12,N/A
navelino-leaf_navelino-leaf,No,,,,Yes,283.88528082512227,13,4.0,No,,,,Yes,327.485937945819,16,N/A
navelino_navelino,No,,,,Yes,981.8179211370531,103,14.0,No,,,,Yes,1052.2288896811228,73,N/A
newer-motor-controllers_busparts,No,,,,No,,,,No,,,,Yes,3719.653944633694,50,N/A
newer-motor-controllers_design3,Yes,541.6939064,7,19,Yes,508.94612978362386,19,15.0,No,,,,Yes,607.5392297069615,18,N/A
newer-motor-controllers_si31-3,No,,,,No,,,,No,,,,Yes,3720.43698194291,50,N/A
newer-motor-controllers_stm32f407riser,Yes,0,0,685.08,No,,,,No,,,,Yes,1838.2262414605132,70,N/A
nextbusclock_NextBusClockV1,Yes,1522.637063,0,32.3,Yes,1445.3006911802554,26,24.0,No,,,,Yes,1493.7880854190666,0,N/A
nichiden27_PISCIUM,Yes,2246.034,2,28.3,Yes,2225.633452442789,15,44.0,No,,,,Yes,2256.039458568928,3,N/A
nikon_gps_nikon_gps,Yes,322.0201904397953,6,48.24,No,,,,No,,,,Yes,326.8280413553153,10,N/A
nixie-clock_ab18x5-breakout,Yes,121.1820867,0,1.9,Yes,112.96933446167434,1,9.0,No,,,,Yes,125.29275016759424,0,N/A
nodemcu-backstage_NodeMCU Backstage,Yes,361.8350233662666,0,2.46,No,,,,No,,,,Yes,365.42455125625816,2,N/A
nodemcu-basecamp_NodeMCU Basecamp,Yes,1268.5218055740513,15,300.15999999999997,No,,,,No,,,,Yes,1329.8034582540074,33,N/A
nrf2rfm69_nrf2rfm69,Yes,157.87372422897522,3,2.02,Yes,166.40280575789296,6,2.0,No,,,,Yes,170.9156717420653,6,N/A
nrf51-kicad_nrf51x22_qfax_dcdc,No,,,,No,,,,No,,,,Yes,174.63999449507452,4,N/A
nrf52-kicad_nrf51x22_qfax_dcdc,No,,,,No,,,,No,,,,Yes,173.94780466798161,3,N/A
nunchuk_rf_hw_NunchukRF_V3,Yes,1088.4202835922724,22,213.82,No,,,,No,,,,Yes,1179.4178847906755,46,N/A
oled-bmp280-touch_oled-bmp280-touch,Yes,525.9571936,0,2.13,Yes,642.2856242694509,13,23.0,No,,,,Yes,500.2763238481674,21,N/A
omega-dock-new_omega-dock-new,Yes,313.5500943,5,8.74,No,,,,No,,,,Yes,373.4451060102982,8,N/A
one-shift-register_one-shift-register,Yes,371.1504984,0,1.56,Yes,366.4445600276381,0,4.0,No,,,,Yes,392.3258118051048,0,N/A
onion2-breakout_onion2 breakout,Yes,629.9516198114496,5,12.370000000000001,No,,,,No,,,,Yes,592.4295928798147,14,N/A
open-source-multimeter_board,Yes,1753.549418522985,1,59.28,Yes,1676.3990294398855,82,253.0,No,,,,Yes,1745.684891606645,2,N/A
opendous_Upconverter,No,,,,No,,,,No,,,,Yes,2910.391,4,N/A
opentilt_opentilt1,Yes,609.7075806262214,1,3.48,Yes,573.8929218485599,3,10.0,No,,,,Yes,647.6094656586031,15,N/A
opentilt_opentilt2,No,,,,Yes,361.8202784667645,7,3.0,No,,,,Yes,416.3882114015645,9,N/A
oshtimer_transponder,Yes,66.49533574,1,0.71,Yes,58.49665709933224,3,0.1,No,,,,Yes,76.99609824394989,0,N/A
oskirby_logicbone,No,,,,No,,,,No,,,,Yes,10496.78,658,N/A
ottawa-badges-2016_ottawa-badge-tagger-2016,Yes,322.3745919,1,14.81,No,,,,No,,,,Yes,338.2702100264167,6,N/A
ottawa-badges-2016_ottawa-badges-2016,Yes,2275.8124055177377,38,598.3100000000001,No,,,,No,,,,Yes,2366.4923577821064,79,N/A
ourglass__autosave-watch-v4,Yes,596.2426209,28,129.32,No,,,,No,,,,Yes,630.3696645680732,41,N/A
ourglass_watch-v4,Yes,596.2426209,28,121.2,No,,,,No,,,,Yes,630.3696645680732,41,N/A
ozinverter_ozinverterkicad,Yes,2081.538861,0,20.58,Yes,2073.7781073652745,14,46.0,No,,,,Yes,2146.092612688958,1,N/A
pcb-covox-amp-v2_pcb-covox-amp-v2,Yes,1504.702893031309,17,45.09,No,,,,No,,,,Yes,1537.4329280763272,19,N/A
pcb-covox-amp_pcb-covox-amp,No,,,,No,,,,No,,,,Yes,869.1992218907903,5,N/A
pcb-ice40-vga_VGA expansion,Yes,590.5424610239452,1,17.990000000000002,No,,,,No,,,,Yes,605.4382019997522,0,N/A
pcb-ks0108-128x64-glcd_circuit,Yes,425.1433116,10,29.52,Yes,364.18859349835543,25,3.0,No,,,,Yes,404.74429266775877,16,N/A
pcb-usb-ft245r-parallel-adapter_pcb-usb-ft245r-parallel-adapter,Yes,424.4364846,11,18.89,No,,,,No,,,,Yes,410.6707992769253,9,N/A
pcb_HDMI2RGB_HDMI2RGB,No,,,,No,,,,No,,,,Yes,3273.7257953180524,96,N/A
pcbproject_opensda_project_opensda,No,,,,No,,,,No,,,,Yes,1130.5384929636398,41,N/A
perfplusplus_Ard-perf++,Yes,2279.88217,0,1209.08,Yes,3077.6123951745617,447,306.0,No,,,,Yes,2282.1218836700737,0,N/A
pesho_pesho,Yes,1518.976977,1,58.05,Yes,1404.540156617202,24,32.0,No,,,,Yes,1848.9034102175006,6,N/A
phone_amp_phone_amp,No,,,,Yes,536.4826166770597,72,5.0,No,,,,Yes,596.65686956481,24,N/A
phone_rtty_interface_phone_rtty_rev_a,Yes,433.8566529,0,2.75,No,,,,No,,,,Yes,464.7606132516614,0,N/A
phone_rtty_interface_phone_rtty_rev_b,Yes,505.0910342,0,3.34,No,,,,No,,,,Yes,531.7577601163854,0,N/A
photon_Sprinkler_sprinkler,Yes,723.6943559,0,3.74,Yes,697.1314927824778,11,10.0,No,,,,Yes,775.6581462388025,2,N/A
pi-zero-stepper-board_pi-zero-stepper-board,Yes,1630.873831,5,24.06,No,,,,No,,,,Yes,1871.2895551599024,1,N/A
pi_plant_MCP3002,Yes,209.7114173,0,0.86,Yes,199.6480897582207,5,1.0,No,,,,Yes,253.39090275758528,0,N/A
piboy-zero_piggrl_zero_baseboard,Yes,2555.317603,46,3100.58,No,,,,No,,,,Yes,2719.0999182766745,99,N/A
pico-pi-rel_pico-pi,Yes,1198.368347,36,54.04,No,,,,No,,,,Yes,1224.2241547102847,35,N/A
pmod-rgmii_pmod-rgmii-RTL8211E-module,No,,,,No,,,,No,,,,Yes,1939.7528499350117,48,N/A
pmtoy-hardware-pcb_PMToy,Yes,815.8665288,6,208.77,No,,,,No,,,,Yes,870.2055303322988,33,N/A
pocketbone-kicad_pocketbone-kicad,No,,,,No,,,,No,,,,Yes,1646.5844001784612,78,N/A
polearm-weapon_rod,Yes,1038.605421,2,8.82,No,,,,No,,,,Yes,1260.3707826642328,2,N/A
poncho_fpga_fpga-dongle,Yes,7330.926145024499,89,5816.2699999999995,No,,,,No,,,,Yes,8223.254214332725,85,N/A
ponchoeduciaaiot_ponchoeduciaaiot,Yes,1568.382048,2,64.47,Yes,1449.7036555626084,22,58.0,No,,,,Yes,1750.4177292943677,15,N/A
ponyser-pcb_Ponyser,Yes,103.4180026,0,0.8,Yes,97.47129602064236,5,0.1,No,,,,Yes,123.29752882451298,0,N/A
powerfreq-hardware_powerfreq,Yes,554.5534192,0,1.16,No,,,,No,,,,Yes,589.0013925745036,5,N/A
powersupply_5v_v1_powersupply_5v_v1,Yes,1038.159109,0,6.86,Yes,1039.2193706168262,2,30.0,No,,,,Yes,1121.3534606630992,1,N/A
prog-cc-100mA_prog-cc-100mA,Yes,607.9052588,1,14.19,Yes,597.7760064388989,4,4.0,No,,,,Yes,701.5899454876909,0,N/A
protoarray_proto_array,No,,,,Yes,1968.3210953978046,100,1268.0,No,,,,Yes,2441.1376292655345,4,N/A
psx2vectrex_vectrexmando,Yes,1014.335837,5,84.98,Yes,748.6808346537226,48,7.0,No,,,,Yes,946.8582327789379,17,N/A
pulse_v1_pulse,No,,,,No,,,,No,,,,Yes,150.4448378753289,7,N/A
pwm-2420-lus_pwm-2420-lus,No,,,,No,,,,No,,,,Yes,3318.833794364626,95,N/A
qrp_swr_meter_swr_meter_rev_a,Yes,361.3724857,0,1.83,No,,,,No,,,,Yes,407.0444337171815,0,N/A
radio_antenna-iridium,Yes,306.3365997,0,22.28,No,,,,No,,,,Yes,302.6694220224309,0,N/A
radio_saw_dcc6c,Yes,92.65465184,2,1.22,No,,,,No,,,,Yes,92.85278443435426,2,N/A
raspberry-pi-rfm69_rfm69-rpi,Yes,1624.458942,29,160.95,No,,,,No,,,,Yes,1623.052037105963,41,N/A
raspberry_pi_pullup_button_pullup_shutdown_button,Yes,52.78198894,0,0.51,No,,,,No,,,,Yes,56.46086682721757,1,N/A
raspberry_pi_pullup_button_pullup_shutdown_button(revB),Yes,52.275,0,0.28,No,,,,No,,,,Yes,55.765784642909395,1,N/A
raspberrypi-3-usb-hub_usb_hub,Yes,798.525737,0,9.88,Yes,695.2631753400472,4,16.0,No,,,,Yes,985.2309298089001,1,N/A
raspican_raspican,Yes,601.4985367,0,3.6,No,,,,No,,,,Yes,663.260957164892,5,N/A
rc2014_bank_switcher_z80_cpm_mmu,Yes,1068.6020485093618,0,15.39,Yes,1044.873072007034,24,12.0,No,,,,Yes,1135.5145758788426,25,N/A
reach-nrf51822-hardware_reach-target-hw,No,,,,No,,,,No,,,,Yes,1174.20084624371,65,N/A
recalbox-gpio-board__autosave-board,Yes,3720.403072,10,271.83,No,,,,No,,,,Yes,4013.226768771744,52,N/A
recalbox-gpio-board_board,Yes,3720.403072,10,270.26,No,,,,No,,,,Yes,4013.226768771744,52,N/A
red-scout_red-scout-aa,Yes,1287.461469,14,77.43,No,,,,No,,,,Yes,1279.4559196226144,54,N/A
retrocon_bbb-adapter,Yes,946.734318,3,9.41,Yes,884.5735541464855,13,11.0,No,,,,Yes,1003.0736270188031,4,N/A
retrocon_driver_board,Yes,843.3362929,0,4.74,No,,,,No,,,,Yes,968.2568006779911,4,N/A
retroreflectors_CONGFLOCK,No,,,,Yes,13.72554,2,0.1,No,,,,Yes,12.23043,0,N/A
retroreflectors_FLAMENCOFLOCK,No,,,,No,,,,No,,,,Yes,156.5004,0,N/A
retroreflectors_RUMBAFLOCK,No,,,,Yes,15.25786,2,0.1,No,,,,Yes,13.62827,0,N/A
retroreflectors_SALSAFLOCK,No,,,,No,,,,No,,,,Yes,674.5068,17,N/A
retroreflectors_TANGOFLOCK,Yes,123.7551,0,1.685,No,,,,No,,,,Yes,131.2263,0,N/A
reworkctf_reworkctf,No,,,,No,,,,No,,,,Yes,2963.5382725393392,122,N/A
rf-biscuit_rf_biscuit,Yes,241.9686256,0,18.46,No,,,,No,,,,Yes,255.54020008279133,6,N/A
rfcx-sentinel-pcb_MPPT,No,,,,Yes,893.6600798144682,47,326.0,No,,,,Yes,1037.3921052602013,14,N/A
rfcx-sentinel-pcb_Mainboard,Yes,2120.5030176320283,28,1103.44,No,,,,No,,,,Yes,2405.6151802284835,46,N/A
rfidBoard_POE,Yes,2468.0659041731315,56,3332.31,No,,,,No,,,,Yes,2635.852838616739,76,N/A
rfidBoard_rfid,Yes,317.2172476,1,8.89,No,,,,No,,,,Yes,638.2975155818779,6,N/A
rgb-led_rgb-led-v2,Yes,951.6331421,0,8.71,No,,,,No,,,,Yes,1084.7744828058242,2,N/A
rgb-led_rgb_led,Yes,243.61781442965008,0,0.55,Yes,242.9708755279679,0,4.0,No,,,,Yes,265.96789128514007,0,N/A
rgb-strip-controller__autosave-rgb-strip,Yes,413.22782607048526,0,3.1599999999999997,No,,,,No,,,,Yes,468.9704456106174,2,N/A
rgb2ypbpr_rgb2ypbpr,Yes,1382.285179,0,23.06,No,,,,No,,,,Yes,1479.5014787533512,7,N/A
rjw57_cpu-board,No,,,,No,,,,No,,,,Yes,8449.494,297,N/A
rk86kngmd_rk86kngmd,Yes,7741.77405,34,492.43,Yes,7432.812356483635,323,1122.0,No,,,,Yes,8736.656790308134,286,N/A
rodi-pcb_rodi-pcb,Yes,965.6763601794913,7,181.88000000000002,No,,,,No,,,,Yes,905.8618485779037,19,N/A
roomba-ESP12E_roomba-esp,Yes,687.1617737354986,5,9.11,Yes,766.5594673004816,51,28.0,No,,,,Yes,813.7266572098702,9,N/A
rotary-encoder-breakout_rotary-encoder-breakout,Yes,120.5583883,2,1.38,Yes,109.73064633317426,4,0.1,No,,,,Yes,126.75394857738235,5,N/A
rotorcontrol_nanomount,Yes,490.8448004,0,1.88,No,,,,No,,,,Yes,504.5757616017237,0,N/A
royer_royer,Yes,418.556,0,1.86,No,,,,No,,,,Yes,438.62916834865285,0,N/A
roz_roz-power-board,No,,,,Yes,1582.2877539669382,113,196.0,No,,,,Yes,1799.630579858256,52,N/A
rufs__autosave-simple_kicad_schema_and_pcb_v1,Yes,50.41846687,0,0.36,Yes,50.56396103067891,0,0.1,No,,,,Yes,57.240256121069145,0,N/A
rufs_aprs_tracker,Yes,833.8452997,4,15.09,No,,,,No,,,,Yes,935.0724154176462,11,N/A
rufs_dra818v_breakout_board,Yes,297.7931643,1,1.9,No,,,,No,,,,Yes,293.3985031366736,3,N/A
rufs_simple_kicad_schema_and_pcb_v1,Yes,50.41846687,0,0.28,No,,,,No,,,,Yes,57.240256121069145,0,N/A
rufs_smart_psu,Yes,413.0777093,1,10.5,No,,,,No,,,,Yes,445.69736832399354,3,N/A
rufs_spv1040_power_controller,Yes,246.6281513,0,7.94,Yes,219.22093793805092,9,1.0,No,,,,Yes,285.2971628665996,6,N/A
rvi_v2x_hardware_V2X,No,,,,No,,,,No,,,,Yes,4767.784590891221,205,N/A
rxadc_14_rxadc_14,Yes,661.7974286,8,153.55,No,,,,No,,,,Yes,710.5059149823649,11,N/A
sb-serial-usb_ch340,Yes,528.2659117256642,1,35.9,Yes,410.1071839409542,27,2.0,No,,,,Yes,600.2594208975617,9,N/A
sbc_sbc,No,,,,No,,,,No,,,,Yes,2756.948367836555,187,N/A
scimpy_amp,Yes,1539.364465,3,36.35,Yes,1292.7184616087568,28,35.0,No,,,,Yes,1412.855111165282,2,N/A
scimpy_crossover,Yes,551.9774647,0,8.09,Yes,513.908785642095,9,5.0,No,,,,Yes,548.2098881887339,1,N/A
scimpy_powersupply,Yes,227.2985471,0,0.89,Yes,225.88410920514747,2,2.0,No,,,,Yes,287.6815754604156,0,N/A
scimpy_volumebuffer,Yes,676.794366,0,14.92,Yes,638.9165259979106,15,7.0,No,,,,Yes,707.1539301960029,1,N/A
sensorboard_DiffIR,Yes,243.7518277,2,4.22,Yes,230.47152613452067,8,1.0,No,,,,Yes,266.0452497431446,2,N/A
sensorboard_DiffIR.kicad_pcb_narrow,Yes,270.1953,1,6.8,Yes,245.31451374419038,9,1.0,No,,,,Yes,270.1095730417681,1,N/A
server_lader_server_lader,Yes,1546.6099124328562,21,76.28999999999999,No,,,,No,,,,Yes,1688.6627374833247,30,N/A
shieldfoxuino_sigfoxuino,Yes,1477.1252,6,82.94,Yes,1264.806495461385,51,29.0,No,,,,Yes,1567.63253208531,30,N/A
shieldfoxuino_sigfoxuino - sauvegarde,Yes,1568.098,6,47.6,No,,,,No,,,,Yes,1650.1356380335023,31,N/A
shutter_Shutter V4,No,,,,No,,,,No,,,,Yes,722.2795698698873,9,N/A
silverduino-board_kicad,Yes,726.1405468,1,4.72,No,,,,No,,,,Yes,718.6515717983696,5,N/A
slushengine-modelx_slushengine_modelx,No,,,,No,,,,No,,,,Yes,14582.464454923376,302,N/A
small-scope-electronics_small-scope,Yes,598.477229,0,4.59,Yes,607.2645194210692,6,9.0,No,,,,Yes,640.8582060843686,4,N/A
smart-meter_SmartMeter,Yes,1946.6047955488034,7,1425.58,Yes,1815.9845784851434,74,373.0,No,,,,Yes,1923.607927725007,23,N/A
